asset_id,objid,filepath,derived_label,caption
15050,587726014544543937,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\15050.jpg,spiral,A spiral galaxy with visible arms.
261491,587739719768342634,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\261491.jpg,spiral,A spiral galaxy with visible arms.
111348,587738564405035737,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\111348.jpg,spiral,A spiral galaxy with visible arms.
265998,587742611884998674,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\265998.jpg,spiral,A spiral galaxy with visible arms.
242761,588848899385721085,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\242761.jpg,spiral,A spiral galaxy with visible arms.
222332,588017726005248093,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\222332.jpg,spiral,A spiral galaxy with visible arms.
41463,587730022258376919,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\41463.jpg,spiral,A spiral galaxy with visible arms.
263131,587741532249980994,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\263131.jpg,spiral,A spiral galaxy with visible arms.
71160,587733605329207415,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\71160.jpg,spiral,A spiral galaxy with visible arms.
74939,587734863757312141,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\74939.jpg,spiral,A spiral galaxy with visible arms.
73600,587734623235080737,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\73600.jpg,spiral,A spiral galaxy with visible arms.
80241,587735347484164179,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\80241.jpg,spiral,A spiral galaxy with visible arms.
142126,587739815850148060,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\142126.jpg,spiral,A spiral galaxy with visible arms.
145321,587739845393580433,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\145321.jpg,spiral,A spiral galaxy with visible arms.
185583,587744727151083746,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\185583.jpg,spiral,A spiral galaxy with visible arms.
234766,588018254295793956,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\234766.jpg,spiral,A spiral galaxy with visible arms.
43966,587731500257247401,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\43966.jpg,spiral,A spiral galaxy with visible arms.
112903,587738570857054239,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\112903.jpg,spiral,A spiral galaxy with visible arms.
242996,588848899892707594,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\242996.jpg,spiral,A spiral galaxy with visible arms.
119128,587739130804830369,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\119128.jpg,spiral,A spiral galaxy with visible arms.
62010,587732771053043914,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\62010.jpg,spiral,A spiral galaxy with visible arms.
34274,587729386604658881,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\34274.jpg,spiral,A spiral galaxy with visible arms.
257042,587736916759085402,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\257042.jpg,spiral,A spiral galaxy with visible arms.
68661,587733429774254155,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\68661.jpg,spiral,A spiral galaxy with visible arms.
45872,587731681188184100,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\45872.jpg,spiral,A spiral galaxy with visible arms.
271630,588017977801179268,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\271630.jpg,spiral,A spiral galaxy with visible arms.
61742,587732771035021476,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\61742.jpg,spiral,A spiral galaxy with visible arms.
149014,587741421095682122,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\149014.jpg,spiral,A spiral galaxy with visible arms.
93747,587736584438153528,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\93747.jpg,spiral,A spiral galaxy with visible arms.
140129,587739809959117122,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\140129.jpg,spiral,A spiral galaxy with visible arms.
185764,587744729297256656,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\185764.jpg,spiral,A spiral galaxy with visible arms.
285512,587731514220347522,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\285512.jpg,spiral,A spiral galaxy with visible arms.
83696,587735661552599215,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\83696.jpg,spiral,A spiral galaxy with visible arms.
137802,587739720291647552,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\137802.jpg,spiral,A spiral galaxy with visible arms.
115847,587738947736567961,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\115847.jpg,spiral,A spiral galaxy with visible arms.
131010,587739507156844671,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\131010.jpg,spiral,A spiral galaxy with visible arms.
112894,587738570855546984,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\112894.jpg,spiral,A spiral galaxy with visible arms.
84438,587735664772907164,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\84438.jpg,spiral,A spiral galaxy with visible arms.
173075,587742566782402690,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\173075.jpg,spiral,A spiral galaxy with visible arms.
72210,587733609623388284,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\72210.jpg,spiral,A spiral galaxy with visible arms.
2569,587724648722989232,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\2569.jpg,spiral,A spiral galaxy with visible arms.
17931,587726032240640139,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\17931.jpg,spiral,A spiral galaxy with visible arms.
142883,587739827669434558,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\142883.jpg,spiral,A spiral galaxy with visible arms.
248125,587727866716684308,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\248125.jpg,spiral,A spiral galaxy with visible arms.
252662,587732703405998202,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\252662.jpg,spiral,A spiral galaxy with visible arms.
58098,587732582051545239,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\58098.jpg,spiral,A spiral galaxy with visible arms.
81701,587735349096874150,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\81701.jpg,spiral,A spiral galaxy with visible arms.
97210,587736782532837460,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\97210.jpg,spiral,A spiral galaxy with visible arms.
160573,587741817305760160,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\160573.jpg,spiral,A spiral galaxy with visible arms.
111233,587738411408228502,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\111233.jpg,spiral,A spiral galaxy with visible arms.
261450,587739719226949725,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\261450.jpg,spiral,A spiral galaxy with visible arms.
124835,587739381522563185,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\124835.jpg,spiral,A spiral galaxy with visible arms.
206336,588016879364079692,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\206336.jpg,spiral,A spiral galaxy with visible arms.
141459,587739811562782830,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\141459.jpg,spiral,A spiral galaxy with visible arms.
25196,587728879259287584,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\25196.jpg,spiral,A spiral galaxy with visible arms.
8204,587725503410405687,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\8204.jpg,spiral,A spiral galaxy with visible arms.
270639,588017703466041477,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\270639.jpg,spiral,A spiral galaxy with visible arms.
242528,588848899370778796,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\242528.jpg,spiral,A spiral galaxy with visible arms.
144729,587739844322787438,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\144729.jpg,spiral,A spiral galaxy with visible arms.
149871,587741489817256342,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\149871.jpg,spiral,A spiral galaxy with visible arms.
178471,587742614560309447,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\178471.jpg,spiral,A spiral galaxy with visible arms.
218229,588017704022507833,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\218229.jpg,spiral,A spiral galaxy with visible arms.
139049,587739721379348703,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\139049.jpg,spiral,A spiral galaxy with visible arms.
2466,587724648717549850,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\2466.jpg,spiral,A spiral galaxy with visible arms.
286118,587734303266898118,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\286118.jpg,elliptical,An elliptical galaxy with a smooth light profile.
129872,587739459908337843,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\129872.jpg,elliptical,An elliptical galaxy with a smooth light profile.
183959,587742864743137371,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\183959.jpg,elliptical,An elliptical galaxy with a smooth light profile.
137171,587739719216988293,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\137171.jpg,elliptical,An elliptical galaxy with a smooth light profile.
225622,588017977275908173,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\225622.jpg,elliptical,An elliptical galaxy with a smooth light profile.
132665,587739609707118734,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\132665.jpg,elliptical,An elliptical galaxy with a smooth light profile.
253603,587733431922720928,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\253603.jpg,elliptical,An elliptical galaxy with a smooth light profile.
234869,588018254302478639,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\234869.jpg,elliptical,An elliptical galaxy with a smooth light profile.
134992,587739706333462710,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\134992.jpg,elliptical,An elliptical galaxy with a smooth light profile.
132207,587739609162580091,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\132207.jpg,elliptical,An elliptical galaxy with a smooth light profile.
216337,588017702930415752,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\216337.jpg,elliptical,An elliptical galaxy with a smooth light profile.
198416,588010879830327398,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\198416.jpg,elliptical,An elliptical galaxy with a smooth light profile.
289885,588015508207239342,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\289885.jpg,elliptical,An elliptical galaxy with a smooth light profile.
56493,587732577222787441,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\56493.jpg,elliptical,An elliptical galaxy with a smooth light profile.
117995,587739098058260640,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\117995.jpg,elliptical,An elliptical galaxy with a smooth light profile.
59769,587732702314299727,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\59769.jpg,elliptical,An elliptical galaxy with a smooth light profile.
8113,587725492136313126,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\8113.jpg,elliptical,An elliptical galaxy with a smooth light profile.
15944,587726015620841678,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\15944.jpg,elliptical,An elliptical galaxy with a smooth light profile.
8265,587725503946686565,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\8265.jpg,elliptical,An elliptical galaxy with a smooth light profile.
129791,587739459373039804,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\129791.jpg,elliptical,An elliptical galaxy with a smooth light profile.
259402,587739153892442346,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\259402.jpg,elliptical,An elliptical galaxy with a smooth light profile.
90074,587736524299108484,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\90074.jpg,elliptical,An elliptical galaxy with a smooth light profile.
73717,587734623243141191,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\73717.jpg,elliptical,An elliptical galaxy with a smooth light profile.
241687,588848898827354232,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\241687.jpg,elliptical,An elliptical galaxy with a smooth light profile.
166276,587742060531613832,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\166276.jpg,elliptical,An elliptical galaxy with a smooth light profile.
30283,587729157903876268,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\30283.jpg,elliptical,An elliptical galaxy with a smooth light profile.
133163,587739629558104223,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\133163.jpg,elliptical,An elliptical galaxy with a smooth light profile.
18519,587726032775938164,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\18519.jpg,elliptical,An elliptical galaxy with a smooth light profile.
35070,587729387684626568,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\35070.jpg,elliptical,An elliptical galaxy with a smooth light profile.
85521,587735666396103019,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\85521.jpg,elliptical,An elliptical galaxy with a smooth light profile.
62601,587732771591356583,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\62601.jpg,elliptical,An elliptical galaxy with a smooth light profile.
82360,587735428545511530,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\82360.jpg,elliptical,An elliptical galaxy with a smooth light profile.
179370,587742627990732974,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\179370.jpg,elliptical,An elliptical galaxy with a smooth light profile.
124721,587739380992442398,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\124721.jpg,elliptical,An elliptical galaxy with a smooth light profile.
71528,587733605868503261,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\71528.jpg,elliptical,An elliptical galaxy with a smooth light profile.
283553,587731512612356113,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\283553.jpg,elliptical,An elliptical galaxy with a smooth light profile.
203638,588013382208651420,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\203638.jpg,elliptical,An elliptical galaxy with a smooth light profile.
62354,587732771578380440,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\62354.jpg,elliptical,An elliptical galaxy with a smooth light profile.
8093,587725492135002203,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\8093.jpg,elliptical,An elliptical galaxy with a smooth light profile.
290268,588015508216873146,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\290268.jpg,elliptical,An elliptical galaxy with a smooth light profile.
177389,587742595231383672,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\177389.jpg,elliptical,An elliptical galaxy with a smooth light profile.
171308,587742191523070056,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\171308.jpg,elliptical,An elliptical galaxy with a smooth light profile.
9534,587725551216754733,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\9534.jpg,elliptical,An elliptical galaxy with a smooth light profile.
120755,587739153892573411,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\120755.jpg,elliptical,An elliptical galaxy with a smooth light profile.
131187,587739607547314314,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\131187.jpg,elliptical,An elliptical galaxy with a smooth light profile.
77412,587734950205456505,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\77412.jpg,elliptical,An elliptical galaxy with a smooth light profile.
153840,587741600415350932,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\153840.jpg,elliptical,An elliptical galaxy with a smooth light profile.
177529,587742609993826447,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\177529.jpg,elliptical,An elliptical galaxy with a smooth light profile.
264255,587742012761440455,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\264255.jpg,elliptical,An elliptical galaxy with a smooth light profile.
42049,587730023330152621,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\42049.jpg,elliptical,An elliptical galaxy with a smooth light profile.
95717,587736619858133118,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\95717.jpg,elliptical,An elliptical galaxy with a smooth light profile.
220778,588017721716375557,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\220778.jpg,elliptical,An elliptical galaxy with a smooth light profile.
196685,588010359624827028,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\196685.jpg,elliptical,An elliptical galaxy with a smooth light profile.
184080,587742865278238818,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\184080.jpg,elliptical,An elliptical galaxy with a smooth light profile.
1626,587722983907328344,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\1626.jpg,elliptical,An elliptical galaxy with a smooth light profile.
211795,588017604163928209,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\211795.jpg,elliptical,An elliptical galaxy with a smooth light profile.
123674,587739376702980260,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\123674.jpg,elliptical,An elliptical galaxy with a smooth light profile.
141682,587739812095983773,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\141682.jpg,elliptical,An elliptical galaxy with a smooth light profile.
201232,588011218061885581,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\201232.jpg,elliptical,An elliptical galaxy with a smooth light profile.
126642,587739406768078988,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\126642.jpg,elliptical,An elliptical galaxy with a smooth light profile.
66615,587733399186047312,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\66615.jpg,elliptical,An elliptical galaxy with a smooth light profile.
51298,587732134310248624,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\51298.jpg,elliptical,An elliptical galaxy with a smooth light profile.
242571,588848899374711007,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\242571.jpg,elliptical,An elliptical galaxy with a smooth light profile.
393,587722982291472386,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\393.jpg,elliptical,An elliptical galaxy with a smooth light profile.
30451,587729158434193606,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\30451.jpg,elliptical,An elliptical galaxy with a smooth light profile.
84100,587735662626668661,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\84100.jpg,elliptical,An elliptical galaxy with a smooth light profile.
83144,587735490818670621,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\83144.jpg,elliptical,An elliptical galaxy with a smooth light profile.
246830,587725577497084154,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\246830.jpg,elliptical,An elliptical galaxy with a smooth light profile.
283297,587731512606326967,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\283297.jpg,elliptical,An elliptical galaxy with a smooth light profile.
159547,587741727121080463,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\159547.jpg,elliptical,An elliptical galaxy with a smooth light profile.
61987,587732771051929763,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\61987.jpg,elliptical,An elliptical galaxy with a smooth light profile.
195682,588010358547153094,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\195682.jpg,elliptical,An elliptical galaxy with a smooth light profile.
17620,587726031724609676,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\17620.jpg,elliptical,An elliptical galaxy with a smooth light profile.
95846,587736619863835005,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\95846.jpg,elliptical,An elliptical galaxy with a smooth light profile.
255870,587736478133911774,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\255870.jpg,elliptical,An elliptical galaxy with a smooth light profile.
88224,587735744223772906,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\88224.jpg,elliptical,An elliptical galaxy with a smooth light profile.
77063,587734949654233463,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\77063.jpg,elliptical,An elliptical galaxy with a smooth light profile.
84488,587735664777167054,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\84488.jpg,elliptical,An elliptical galaxy with a smooth light profile.
217097,588017703465648154,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\217097.jpg,elliptical,An elliptical galaxy with a smooth light profile.
262347,587739845392728470,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\262347.jpg,elliptical,An elliptical galaxy with a smooth light profile.
254168,587734623237112185,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\254168.jpg,elliptical,An elliptical galaxy with a smooth light profile.
287319,587734305416282350,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\287319.jpg,elliptical,An elliptical galaxy with a smooth light profile.
141544,587739811567239394,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\141544.jpg,elliptical,An elliptical galaxy with a smooth light profile.
155011,587741602560344173,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\155011.jpg,elliptical,An elliptical galaxy with a smooth light profile.
79680,587735344260579536,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\79680.jpg,elliptical,An elliptical galaxy with a smooth light profile.
49748,587732048940957857,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\49748.jpg,elliptical,An elliptical galaxy with a smooth light profile.
4722,587725041163960422,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\4722.jpg,elliptical,An elliptical galaxy with a smooth light profile.
3457,587724650337403069,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\3457.jpg,elliptical,An elliptical galaxy with a smooth light profile.
240281,588297865253552243,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\240281.jpg,elliptical,An elliptical galaxy with a smooth light profile.
53822,587732482206531669,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\53822.jpg,elliptical,An elliptical galaxy with a smooth light profile.
70464,587733604258152716,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\70464.jpg,elliptical,An elliptical galaxy with a smooth light profile.
159681,587741727654543388,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\159681.jpg,elliptical,An elliptical galaxy with a smooth light profile.
226442,588017977842073988,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\226442.jpg,elliptical,An elliptical galaxy with a smooth light profile.
187391,587745402535346351,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\187391.jpg,elliptical,An elliptical galaxy with a smooth light profile.
206444,588016879899836715,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\206444.jpg,elliptical,An elliptical galaxy with a smooth light profile.
158055,587741721753223356,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\158055.jpg,elliptical,An elliptical galaxy with a smooth light profile.
289539,588015508200751249,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\289539.jpg,elliptical,An elliptical galaxy with a smooth light profile.
121573,587739166237851766,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\121573.jpg,elliptical,An elliptical galaxy with a smooth light profile.
170098,587742189377028196,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\170098.jpg,elliptical,An elliptical galaxy with a smooth light profile.
89708,587736479201493135,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\89708.jpg,elliptical,An elliptical galaxy with a smooth light profile.
204330,588013383272693940,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\204330.jpg,elliptical,An elliptical galaxy with a smooth light profile.
55686,587732484342415608,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\55686.jpg,elliptical,An elliptical galaxy with a smooth light profile.
46059,587731868019654768,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\46059.jpg,elliptical,An elliptical galaxy with a smooth light profile.
65775,587733397574385826,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\65775.jpg,elliptical,An elliptical galaxy with a smooth light profile.
8170,587725502873469085,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\8170.jpg,elliptical,An elliptical galaxy with a smooth light profile.
216098,588017702412681493,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\216098.jpg,elliptical,An elliptical galaxy with a smooth light profile.
269280,588016528244342953,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\269280.jpg,elliptical,An elliptical galaxy with a smooth light profile.
78651,587735240100610183,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\78651.jpg,elliptical,An elliptical galaxy with a smooth light profile.
103565,587736976348610756,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\103565.jpg,elliptical,An elliptical galaxy with a smooth light profile.
47001,587731870172381304,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\47001.jpg,elliptical,An elliptical galaxy with a smooth light profile.
88559,587736477055451402,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\88559.jpg,elliptical,An elliptical galaxy with a smooth light profile.
23690,587728309634597010,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\23690.jpg,elliptical,An elliptical galaxy with a smooth light profile.
243049,588848899897950369,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\243049.jpg,elliptical,An elliptical galaxy with a smooth light profile.
255450,587735666916327522,C:\Users\user\PycharmProjects\galaxy_morphology_ml_captioning\data\raw\images\255450.jpg,elliptical,An elliptical galaxy with a smooth light profile.
